Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Owner_Count,Price
Hyundai,Sonata,2001,3.6,Hybrid,Manual,233837,5,4323
Kia,Sportage,2003,3.4,Diesel,Manual,134949,2,5701
Mercedes,E-Class,2017,1.8,Hybrid,Automatic,175660,1,9986
Hyundai,Sonata,2020,4.7,Hybrid,Automatic,70553,2,15888
Mercedes,C-Class,2013,3.1,Electric,Semi-Automatic,195767,5,9184
Hyundai,Elantra,2015,2.3,Petrol,Manual,135854,4,8182
BMW,5 Series,2019,2.1,Petrol,Automatic,135818,3,10683
Kia,Optima,2015,4.9,Hybrid,Semi-Automatic,162553,3,11248
Ford,Explorer,2015,2.6,Electric,Automatic,190696,2,10886
Chevrolet,Malibu,2002,3.7,Hybrid,Semi-Automatic,172677,5,5946
Toyota,RAV4,2009,2.6,Petrol,Automatic,72229,1,9455
Kia,Sportage,2016,2.8,Hybrid,Semi-Automatic,78428,5,11131
Honda,Civic,2000,4.0,Petrol,Semi-Automatic,281448,5,2471
Honda,Civic,2013,1.7,Hybrid,Automatic,256726,5,7065
Chevrolet,Equinox,2012,2.8,Electric,Manual,210218,1,8295
Volkswagen,Tiguan,2011,1.3,Diesel,Semi-Automatic,155988,4,5580
BMW,3 Series,2012,1.1,Diesel,Semi-Automatic,185329,4,5093
Audi,A4,2023,1.8,Hybrid,Automatic,119538,1,12909
Mercedes,C-Class,2013,3.0,Hybrid,Automatic,236300,4,8774
BMW,X5,2012,2.2,Petrol,Semi-Automatic,296202,4,3975
Hyundai,Tucson,2016,3.3,Petrol,Semi-Automatic,184301,5,8513
Hyundai,Sonata,2005,2.0,Electric,Manual,19651,3,9206
Toyota,Corolla,2016,4.9,Diesel,Manual,118394,2,11432
Hyundai,Sonata,2023,1.2,Electric,Manual,157234,3,11055
Toyota,RAV4,2015,2.1,Petrol,Semi-Automatic,268739,4,5325
Ford,Fiesta,2010,1.2,Electric,Automatic,268057,4,6438
Volkswagen,Golf,2000,1.4,Diesel,Manual,7764,4,5344
BMW,5 Series,2010,4.9,Hybrid,Manual,47821,2,12043
Ford,Fiesta,2012,2.0,Diesel,Manual,6984,1,9560
Audi,Q5,2015,3.2,Electric,Semi-Automatic,12875,4,13542
Toyota,RAV4,2022,1.8,Electric,Semi-Automatic,25762,2,13984
Chevrolet,Equinox,2017,4.6,Electric,Manual,44327,2,14913
Audi,A4,2005,4.0,Electric,Manual,203866,2,7522
Hyundai,Tucson,2015,4.0,Hybrid,Automatic,90155,3,13296
Chevrolet,Impala,2005,1.8,Diesel,Semi-Automatic,276634,1,2000
Hyundai,Tucson,2009,4.8,Petrol,Manual,192616,5,7747
Volkswagen,Golf,2012,3.2,Hybrid,Automatic,63251,2,12134
Volkswagen,Passat,2007,4.5,Electric,Manual,2086,2,12658
Volkswagen,Golf,2009,1.6,Electric,Manual,41321,2,9573
Toyota,RAV4,2017,2.2,Diesel,Automatic,163031,2,9639
Mercedes,GLA,2005,3.5,Electric,Manual,12674,2,10846
Honda,Civic,2002,2.3,Hybrid,Semi-Automatic,50161,3,6996
Chevrolet,Equinox,2000,3.6,Hybrid,Manual,63260,1,7434
Hyundai,Elantra,2015,2.9,Diesel,Semi-Automatic,207667,2,7346
Kia,Rio,2023,3.2,Hybrid,Automatic,26840,4,16163
Honda,CR-V,2010,2.8,Hybrid,Manual,107579,1,8748
Audi,A3,2018,3.9,Petrol,Semi-Automatic,274722,4,7905
Ford,Fiesta,2004,2.9,Diesel,Semi-Automatic,202771,4,4144
Audi,A3,2008,1.6,Petrol,Automatic,239268,5,4814
BMW,5 Series,2003,2.3,Hybrid,Manual,248419,2,3331
Hyundai,Sonata,2000,1.1,Electric,Automatic,157147,5,5557
Mercedes,E-Class,2007,4.9,Diesel,Semi-Automatic,138621,1,8327
BMW,X5,2003,3.2,Diesel,Automatic,229631,1,5107
Chevrolet,Impala,2009,4.7,Electric,Automatic,183255,5,11334
Mercedes,E-Class,2000,4.5,Diesel,Automatic,73476,4,8630
Mercedes,GLA,2023,3.7,Hybrid,Manual,292154,1,9856
Audi,A4,2013,1.2,Petrol,Automatic,55785,1,9584
Honda,Civic,2011,2.4,Petrol,Automatic,157980,5,8140
Volkswagen,Passat,2013,3.6,Petrol,Automatic,297197,1,7156
Mercedes,GLA,2008,2.0,Petrol,Manual,147140,3,5557
Audi,Q5,2018,4.7,Electric,Automatic,48270,1,16734
Hyundai,Elantra,2015,4.7,Diesel,Automatic,79643,4,13207
Honda,Civic,2002,3.8,Electric,Automatic,195409,4,8091
Audi,A3,2001,3.7,Diesel,Automatic,137936,5,6841
Audi,Q5,2002,2.7,Hybrid,Semi-Automatic,216473,5,4070
BMW,5 Series,2018,3.9,Petrol,Manual,1066,5,13378
Kia,Optima,2021,2.7,Diesel,Manual,39276,1,12314
BMW,5 Series,2015,3.1,Diesel,Automatic,182726,4,9545
Kia,Optima,2006,3.8,Hybrid,Automatic,180846,3,8583
Audi,Q5,2007,1.2,Diesel,Semi-Automatic,209325,5,3213
Hyundai,Sonata,2020,4.7,Electric,Manual,41018,5,15979
Kia,Rio,2006,1.3,Electric,Manual,52771,5,8144
Audi,Q5,2004,1.9,Hybrid,Manual,152740,5,5145
Honda,Accord,2012,4.2,Electric,Semi-Automatic,211772,3,9664
Ford,Focus,2021,3.9,Electric,Automatic,156720,2,14665
Audi,A3,2008,4.3,Electric,Manual,163272,2,9534
Honda,Civic,2016,4.4,Hybrid,Semi-Automatic,42823,2,13443
Hyundai,Elantra,2014,1.9,Electric,Automatic,197113,3,9757
Honda,Accord,2023,2.6,Petrol,Automatic,62826,1,13843
Toyota,Corolla,2000,2.2,Diesel,Manual,153490,5,3230
Audi,Q5,2000,3.8,Hybrid,Automatic,245488,1,5490
Mercedes,C-Class,2004,2.4,Diesel,Manual,118906,2,5321
Honda,CR-V,2016,2.0,Petrol,Automatic,102074,5,10358
Chevrolet,Malibu,2000,3.7,Diesel,Semi-Automatic,177606,2,4247
Toyota,Camry,2012,3.2,Hybrid,Manual,284302,1,6213
Honda,Accord,2001,5.0,Petrol,Manual,296847,4,3463
Hyundai,Elantra,2011,3.4,Hybrid,Semi-Automatic,36322,1,11073
Chevrolet,Equinox,2019,2.3,Petrol,Semi-Automatic,144369,3,9212
Mercedes,E-Class,2008,2.7,Petrol,Manual,181728,5,5565
Hyundai,Elantra,2006,3.4,Petrol,Semi-Automatic,26018,2,8779
Toyota,Corolla,2000,1.9,Electric,Manual,48815,4,7023
Audi,A4,2000,1.9,Diesel,Automatic,179009,2,3919
Volkswagen,Tiguan,2010,1.2,Petrol,Automatic,62936,1,8541
Volkswagen,Tiguan,2021,1.7,Diesel,Automatic,119053,5,11218
BMW,X5,2005,4.6,Electric,Manual,119856,4,9802
Ford,Fiesta,2021,4.7,Hybrid,Semi-Automatic,203072,4,12038
Mercedes,E-Class,2009,4.0,Electric,Manual,207029,3,8659
BMW,5 Series,2005,2.4,Electric,Automatic,208232,3,7335
Kia,Sportage,2010,1.4,Petrol,Automatic,287072,4,4258
Toyota,Camry,2003,3.6,Electric,Semi-Automatic,247114,4,5657
Mercedes,C-Class,2012,4.3,Petrol,Automatic,96997,3,11560
Audi,A4,2005,1.5,Hybrid,Semi-Automatic,34067,4,7418
Chevrolet,Impala,2005,3.4,Electric,Manual,60019,1,9799
BMW,5 Series,2001,4.7,Petrol,Manual,57858,5,7942
BMW,3 Series,2016,2.1,Hybrid,Semi-Automatic,131397,3,9372
Toyota,Corolla,2023,3.8,Hybrid,Semi-Automatic,70760,1,14384
Volkswagen,Tiguan,2017,1.1,Hybrid,Manual,247064,1,6358
Toyota,RAV4,2013,3.8,Petrol,Automatic,46818,1,12363
Hyundai,Tucson,2001,2.4,Electric,Semi-Automatic,267507,2,3449
Honda,Civic,2014,3.0,Hybrid,Manual,139370,5,9512
Audi,A4,2013,4.7,Electric,Automatic,288444,4,10431
BMW,3 Series,2008,2.0,Petrol,Manual,52053,2,7458
BMW,5 Series,2009,4.7,Hybrid,Semi-Automatic,210522,2,8289
Ford,Explorer,2002,4.8,Petrol,Semi-Automatic,175627,3,5987
Hyundai,Tucson,2002,1.3,Electric,Manual,165031,2,4699
Audi,A4,2010,4.2,Hybrid,Semi-Automatic,170712,3,8885
BMW,X5,2011,3.6,Petrol,Automatic,168815,3,9123
Ford,Explorer,2012,4.5,Petrol,Manual,224619,5,7707
Hyundai,Elantra,2009,2.0,Diesel,Manual,143597,3,5928
Volkswagen,Tiguan,2023,1.5,Petrol,Semi-Automatic,66909,3,11161
Hyundai,Elantra,2020,3.9,Hybrid,Manual,229197,3,10416
Volkswagen,Tiguan,2008,1.7,Diesel,Automatic,274614,3,4207
Ford,Explorer,2014,3.7,Electric,Manual,44653,1,13106
Toyota,Camry,2001,4.0,Hybrid,Automatic,57275,1,9754
Chevrolet,Malibu,2008,4.2,Petrol,Automatic,156565,1,9068
Chevrolet,Equinox,2016,2.0,Hybrid,Manual,86011,5,10179
Ford,Fiesta,2003,1.2,Electric,Semi-Automatic,83684,1,6526
Kia,Rio,2004,1.0,Hybrid,Semi-Automatic,204307,3,3213
Volkswagen,Golf,2021,1.7,Petrol,Manual,69739,5,10705
Chevrolet,Equinox,2012,2.0,Petrol,Manual,28091,3,9138
Volkswagen,Tiguan,2019,4.0,Hybrid,Automatic,126676,3,13766
Mercedes,E-Class,2003,4.7,Petrol,Automatic,122256,5,8754
Kia,Optima,2023,4.2,Petrol,Semi-Automatic,173079,2,11738
Kia,Rio,2015,3.6,Electric,Automatic,142948,2,12841
Volkswagen,Passat,2017,3.2,Hybrid,Automatic,102631,5,12847
Hyundai,Tucson,2017,3.3,Diesel,Manual,155602,4,9387
Ford,Fiesta,2009,3.1,Electric,Semi-Automatic,1195,3,11876
Mercedes,GLA,2018,1.8,Petrol,Manual,144254,3,8414
Chevrolet,Malibu,2010,4.8,Electric,Manual,127710,5,11345
Audi,A4,2013,1.5,Diesel,Semi-Automatic,137775,2,6744
Audi,Q5,2008,3.1,Diesel,Automatic,170209,2,7695
Mercedes,GLA,2005,4.9,Petrol,Manual,73058,4,9038
BMW,5 Series,2011,1.2,Diesel,Automatic,246312,5,5173
Kia,Rio,2003,1.8,Petrol,Manual,80057,2,5198
Honda,CR-V,2009,2.8,Hybrid,Automatic,13827,3,11823
Audi,A3,2004,1.3,Electric,Semi-Automatic,76218,5,7075
Audi,A3,2021,2.8,Hybrid,Semi-Automatic,90107,2,12397
Chevrolet,Malibu,2000,4.8,Petrol,Automatic,238974,5,5620
BMW,X5,2000,2.5,Hybrid,Semi-Automatic,252146,1,2557
Honda,Civic,2000,1.9,Electric,Manual,271834,1,2563
Kia,Optima,2022,3.0,Electric,Semi-Automatic,123704,3,13225
Hyundai,Sonata,2010,1.2,Hybrid,Manual,168486,2,5930
Mercedes,E-Class,2005,1.2,Hybrid,Manual,36271,3,7074
Mercedes,E-Class,2002,4.4,Electric,Manual,88987,4,9320
Volkswagen,Tiguan,2023,1.4,Petrol,Semi-Automatic,232647,2,7747
BMW,3 Series,2004,1.7,Diesel,Automatic,241868,2,3662
Honda,Accord,2022,4.0,Electric,Automatic,14658,2,17906
Ford,Focus,2004,3.6,Petrol,Automatic,185806,5,6683
Mercedes,C-Class,2013,4.7,Petrol,Automatic,28265,1,13634
Ford,Fiesta,2007,4.5,Petrol,Automatic,153372,2,9132
Chevrolet,Malibu,2005,3.3,Electric,Manual,204054,4,6818
Chevrolet,Equinox,2005,2.7,Hybrid,Manual,271053,3,3878
BMW,5 Series,2003,1.3,Electric,Semi-Automatic,121763,1,5864
Honda,Accord,2006,3.9,Petrol,Semi-Automatic,39655,4,9006
Audi,A4,2018,1.8,Electric,Semi-Automatic,18543,3,12929
Chevrolet,Impala,2007,4.1,Hybrid,Automatic,220159,1,8396
Toyota,Camry,2008,4.0,Hybrid,Automatic,19895,2,12602
Ford,Focus,2015,5.0,Hybrid,Automatic,17834,4,15743
Chevrolet,Malibu,2004,4.2,Diesel,Semi-Automatic,115683,4,7186
Chevrolet,Malibu,2015,1.5,Electric,Semi-Automatic,3559,3,12028
Kia,Rio,2016,4.3,Hybrid,Automatic,155464,1,12590
Kia,Sportage,2007,3.9,Diesel,Automatic,96297,4,9674
Toyota,RAV4,2011,4.1,Petrol,Automatic,266197,4,7676
Honda,CR-V,2015,4.4,Electric,Semi-Automatic,275074,1,9498
Kia,Rio,2019,4.5,Hybrid,Automatic,9917,3,16601
Kia,Rio,2003,3.5,Diesel,Manual,63280,3,7234
BMW,X5,2011,4.7,Electric,Automatic,287922,3,9841
Audi,Q5,2011,4.9,Electric,Semi-Automatic,205843,4,10183
Kia,Rio,2002,2.9,Electric,Automatic,164637,2,7807
Toyota,Corolla,2017,2.1,Diesel,Automatic,20928,5,12381
Honda,Accord,2015,1.9,Diesel,Manual,263687,3,5226
Chevrolet,Impala,2016,1.3,Petrol,Manual,65765,2,8884
Audi,A3,2005,1.6,Electric,Semi-Automatic,272458,3,3750
Honda,CR-V,2004,4.8,Diesel,Manual,252834,1,5043
Ford,Explorer,2005,4.3,Diesel,Semi-Automatic,285678,2,4186
BMW,5 Series,2009,1.0,Electric,Semi-Automatic,276757,2,4264
BMW,3 Series,2017,1.3,Diesel,Manual,150473,4,7490
Honda,CR-V,2004,4.4,Petrol,Automatic,288793,3,5424
Hyundai,Elantra,2023,2.4,Diesel,Semi-Automatic,35093,2,12698
Hyundai,Elantra,2019,3.3,Petrol,Manual,223395,2,8632
Toyota,Camry,2023,1.8,Petrol,Automatic,60299,5,13094
Audi,A3,2007,3.6,Diesel,Automatic,19512,3,10909
Toyota,Camry,2014,3.3,Electric,Semi-Automatic,143001,5,10739
Chevrolet,Impala,2019,3.6,Petrol,Automatic,224833,3,10403
Chevrolet,Malibu,2009,4.5,Diesel,Automatic,114528,3,10509
Chevrolet,Impala,2017,2.1,Diesel,Automatic,140119,4,9997
Volkswagen,Tiguan,2023,4.8,Diesel,Semi-Automatic,52021,5,14759
Ford,Fiesta,2010,4.9,Electric,Manual,106215,3,11875
Toyota,Camry,2008,2.1,Diesel,Automatic,20894,5,9682
Audi,Q5,2023,3.6,Diesel,Automatic,226551,4,11568
Volkswagen,Golf,2002,4.0,Hybrid,Automatic,28845,5,10623
Toyota,Corolla,2007,3.3,Hybrid,Manual,114799,2,8204
Volkswagen,Golf,2007,2.5,Petrol,Manual,165000,3,5400
Audi,A3,2019,3.4,Diesel,Manual,110841,4,10983
Ford,Explorer,2023,2.2,Petrol,Manual,56423,4,12071
Volkswagen,Golf,2017,3.1,Electric,Semi-Automatic,37073,1,13558
Chevrolet,Impala,2003,4.6,Electric,Manual,158500,2,8430
Honda,Accord,2021,4.0,Electric,Manual,294376,3,10512
Ford,Focus,2023,4.0,Electric,Automatic,76511,4,16969
Chevrolet,Impala,2009,2.7,Petrol,Semi-Automatic,284027,5,3819
Chevrolet,Malibu,2018,3.4,Diesel,Manual,62906,4,11641
BMW,X5,2009,2.6,Diesel,Automatic,229343,2,6313
Chevrolet,Malibu,2003,1.1,Electric,Semi-Automatic,155176,5,4996
Mercedes,GLA,2022,2.1,Hybrid,Manual,167931,1,10441
Honda,Accord,2005,4.4,Petrol,Manual,107963,4,7840
Hyundai,Sonata,2013,1.8,Diesel,Manual,5626,1,9687
Hyundai,Sonata,2004,1.7,Petrol,Manual,45002,4,6099
Ford,Focus,2016,4.7,Electric,Semi-Automatic,291218,2,9775
Toyota,Camry,2021,1.3,Diesel,Semi-Automatic,12904,3,11441
Audi,A3,2023,3.5,Petrol,Automatic,75607,2,14487
Hyundai,Elantra,2019,1.7,Petrol,Automatic,72160,2,11556
Hyundai,Tucson,2017,2.8,Hybrid,Semi-Automatic,191935,2,9161
Ford,Explorer,2003,2.4,Petrol,Manual,150463,3,4390
BMW,5 Series,2021,3.7,Diesel,Automatic,298263,1,9634
Honda,Accord,2023,1.7,Hybrid,Automatic,274093,5,9718
Volkswagen,Passat,2009,1.6,Petrol,Semi-Automatic,81521,2,6769
Volkswagen,Golf,2007,1.6,Electric,Manual,12420,1,9551
Mercedes,C-Class,2002,1.1,Petrol,Manual,144038,5,2919
Kia,Sportage,2019,3.5,Petrol,Manual,174322,5,9813
Kia,Sportage,2016,4.4,Petrol,Semi-Automatic,72394,2,11852
Volkswagen,Golf,2019,4.6,Electric,Manual,174945,2,12901
Chevrolet,Impala,2020,1.2,Diesel,Semi-Automatic,130798,3,8684
Ford,Fiesta,2014,4.4,Petrol,Manual,271899,4,7262
Toyota,RAV4,2003,2.6,Hybrid,Semi-Automatic,179172,4,5016
Mercedes,E-Class,2014,1.8,Electric,Automatic,150548,2,10589
Honda,Accord,2021,4.4,Diesel,Automatic,292643,4,10447
Audi,A3,2012,4.0,Petrol,Automatic,63636,3,11927
Audi,A3,2021,4.2,Hybrid,Manual,5409,5,15491
Mercedes,C-Class,2019,4.0,Diesel,Semi-Automatic,40078,5,12998
Toyota,Corolla,2010,2.2,Electric,Manual,217449,1,6951
BMW,5 Series,2003,2.8,Petrol,Automatic,176448,5,5771
Ford,Fiesta,2011,4.5,Petrol,Automatic,280977,1,7780
Hyundai,Tucson,2007,4.9,Electric,Automatic,7559,5,14448
Honda,CR-V,2021,4.4,Diesel,Manual,60321,2,13593
Hyundai,Tucson,2012,3.0,Diesel,Manual,194978,1,6800
Audi,Q5,2008,1.7,Hybrid,Manual,297600,5,3248
Volkswagen,Golf,2020,4.6,Electric,Manual,289920,4,10901
Kia,Optima,2009,1.7,Hybrid,Manual,181774,3,5864
BMW,5 Series,2022,5.0,Petrol,Semi-Automatic,155364,1,12592
Audi,Q5,2018,4.0,Electric,Automatic,249695,4,12006
Volkswagen,Golf,2009,4.1,Diesel,Manual,118189,3,8536
Volkswagen,Passat,2018,1.4,Hybrid,Automatic,253482,1,8330
Hyundai,Tucson,2002,2.6,Electric,Semi-Automatic,171522,4,5869
Chevrolet,Equinox,2010,4.3,Hybrid,Semi-Automatic,121970,4,9960
Honda,Accord,2000,3.1,Hybrid,Manual,65872,3,6882
Honda,Accord,2009,2.2,Hybrid,Semi-Automatic,8532,2,9829
Kia,Rio,2010,3.9,Petrol,Automatic,194658,4,8606
Honda,CR-V,2012,3.6,Electric,Manual,160829,5,10083
Chevrolet,Equinox,2012,2.6,Hybrid,Semi-Automatic,64095,2,10018
Honda,Civic,2018,2.0,Diesel,Manual,194438,4,7611
Honda,CR-V,2019,1.5,Hybrid,Automatic,251069,3,8778
Hyundai,Tucson,2009,4.4,Petrol,Automatic,4041,3,12619
Chevrolet,Impala,2005,2.0,Electric,Semi-Automatic,213686,5,5326
Chevrolet,Impala,2016,2.6,Hybrid,Semi-Automatic,95040,1,10599
Volkswagen,Tiguan,2007,4.5,Hybrid,Semi-Automatic,8889,3,11522
Honda,Accord,2017,2.6,Diesel,Manual,248401,5,6831
Ford,Fiesta,2010,1.3,Diesel,Semi-Automatic,294978,5,2500
Volkswagen,Golf,2022,4.0,Petrol,Manual,145763,2,11784
BMW,X5,2020,1.6,Electric,Manual,111811,5,11463
Audi,A3,2023,1.1,Hybrid,Semi-Automatic,184,4,13096
Chevrolet,Impala,2005,3.9,Electric,Semi-Automatic,39271,4,10714
Ford,Focus,2000,1.1,Electric,Automatic,112301,4,6453
Hyundai,Elantra,2021,3.1,Diesel,Manual,89567,5,11708
Chevrolet,Impala,2006,3.7,Electric,Manual,44684,2,10706
Volkswagen,Golf,2020,4.4,Hybrid,Automatic,37821,5,16243
Honda,Civic,2015,2.3,Diesel,Manual,99930,2,8901
Honda,CR-V,2013,2.2,Hybrid,Automatic,127124,2,10157
Kia,Rio,2021,1.5,Petrol,Automatic,181584,2,9768
Toyota,Camry,2012,3.9,Petrol,Automatic,26374,2,12572
Hyundai,Tucson,2019,1.3,Electric,Manual,269936,2,7701
BMW,5 Series,2001,3.3,Diesel,Manual,121660,3,5266
Audi,Q5,2014,3.3,Hybrid,Automatic,97781,3,12144
Hyundai,Elantra,2009,1.9,Hybrid,Automatic,125183,5,8696
Chevrolet,Impala,2004,2.5,Diesel,Manual,143348,5,4933
Toyota,Corolla,2009,3.1,Electric,Automatic,202524,5,9349
BMW,X5,2016,4.8,Electric,Manual,248882,1,10722
Honda,Accord,2023,1.2,Petrol,Semi-Automatic,41087,3,11378
Kia,Optima,2004,3.2,Electric,Manual,165135,3,7197
Hyundai,Sonata,2003,1.3,Petrol,Manual,20083,4,5898
Toyota,Camry,2014,2.5,Petrol,Semi-Automatic,168763,3,7424
BMW,5 Series,2013,4.2,Electric,Semi-Automatic,54813,5,13103
Mercedes,C-Class,2015,1.3,Petrol,Automatic,12241,5,11155
Honda,Civic,2004,2.6,Electric,Semi-Automatic,275293,4,4394
Ford,Fiesta,2022,4.3,Petrol,Semi-Automatic,236467,4,10270
Honda,CR-V,2005,3.4,Diesel,Semi-Automatic,28746,5,8425
Ford,Fiesta,2017,5.0,Diesel,Automatic,37949,4,14941
Kia,Rio,2017,4.0,Electric,Automatic,163393,4,13432
Kia,Sportage,2019,4.0,Hybrid,Automatic,77676,4,14746
Ford,Fiesta,2020,1.7,Hybrid,Manual,19547,4,12409
Kia,Sportage,2018,1.6,Electric,Manual,251666,4,8066
Hyundai,Elantra,2000,3.4,Hybrid,Automatic,242435,1,5151
Hyundai,Tucson,2011,1.3,Diesel,Automatic,278115,2,4637
Honda,Accord,2020,1.0,Electric,Manual,76833,3,11563
Kia,Sportage,2021,2.0,Diesel,Automatic,218786,4,9524
Audi,A4,2022,2.1,Electric,Semi-Automatic,268172,5,9436
Mercedes,E-Class,2003,3.7,Petrol,Manual,119469,2,6310
Honda,Accord,2005,2.4,Hybrid,Automatic,234690,3,5806
Volkswagen,Golf,2009,2.2,Electric,Automatic,134232,5,9815
BMW,3 Series,2000,2.5,Diesel,Automatic,289639,5,2307
Volkswagen,Tiguan,2001,3.5,Diesel,Automatic,25430,3,8891
BMW,5 Series,2005,1.3,Electric,Semi-Automatic,274058,3,3418
Chevrolet,Impala,2023,4.7,Petrol,Manual,64538,2,14409
Kia,Optima,2016,2.8,Petrol,Manual,123314,4,9233
Kia,Rio,2021,3.7,Electric,Automatic,110781,4,15384
Honda,Accord,2012,4.3,Hybrid,Semi-Automatic,232650,5,8347
Audi,A4,2006,1.1,Diesel,Automatic,118381,3,6132
Kia,Rio,2003,4.7,Diesel,Semi-Automatic,144352,5,6812
Audi,Q5,2021,4.9,Diesel,Automatic,281135,3,11177
Honda,CR-V,2023,2.9,Hybrid,Manual,120557,4,12488
Mercedes,GLA,2005,4.8,Hybrid,Semi-Automatic,168485,5,8030
Toyota,Corolla,2010,1.6,Petrol,Semi-Automatic,76554,3,7168
Chevrolet,Impala,2010,4.7,Petrol,Semi-Automatic,217082,4,7458
Toyota,Camry,2018,4.6,Electric,Manual,224912,4,11601
Kia,Rio,2023,4.2,Hybrid,Automatic,3490,2,17630
Toyota,Camry,2007,3.7,Diesel,Semi-Automatic,11460,2,9670
Toyota,RAV4,2014,4.9,Hybrid,Automatic,45435,1,14791
Hyundai,Elantra,2005,2.8,Diesel,Manual,260651,5,3186
Mercedes,GLA,2010,3.7,Hybrid,Manual,41013,3,10979
Volkswagen,Passat,2016,4.9,Hybrid,Manual,54089,5,13718
BMW,X5,2014,4.0,Petrol,Automatic,98093,5,11838
Toyota,RAV4,2001,3.4,Hybrid,Manual,38559,2,8028
Volkswagen,Tiguan,2015,5.0,Diesel,Semi-Automatic,69099,3,12218
Kia,Rio,2006,4.8,Hybrid,Automatic,94656,4,11306
Volkswagen,Tiguan,2013,4.9,Diesel,Semi-Automatic,20668,2,12486
Chevrolet,Malibu,2009,3.8,Hybrid,Manual,137636,5,8847
Hyundai,Sonata,2015,2.2,Petrol,Manual,147721,1,7845
Ford,Fiesta,2019,3.3,Electric,Manual,71379,4,13672
Ford,Fiesta,2018,2.1,Hybrid,Manual,275415,5,7091
BMW,5 Series,2007,5.0,Electric,Semi-Automatic,72561,2,11748
BMW,3 Series,2001,2.9,Electric,Automatic,180162,2,7196
Ford,Fiesta,2022,4.9,Electric,Semi-Automatic,233852,1,12922
Ford,Fiesta,2023,4.3,Petrol,Semi-Automatic,28020,3,14739
Kia,Sportage,2001,4.0,Hybrid,Automatic,146969,2,7960
Mercedes,E-Class,2007,5.0,Petrol,Semi-Automatic,54650,3,10107
Honda,Accord,2000,3.2,Petrol,Semi-Automatic,39017,2,6519
Ford,Explorer,2008,1.6,Hybrid,Semi-Automatic,209359,5,4912
BMW,5 Series,2014,3.6,Petrol,Semi-Automatic,261884,5,6662
Ford,Explorer,2005,1.9,Electric,Automatic,185499,2,7290
Honda,Civic,2006,2.0,Hybrid,Semi-Automatic,209270,1,4714
Audi,A4,2013,1.1,Hybrid,Semi-Automatic,236848,1,5363
Kia,Rio,2008,1.5,Electric,Automatic,5129,3,11397
Volkswagen,Passat,2004,4.8,Diesel,Semi-Automatic,219831,5,5703
Ford,Fiesta,2012,1.4,Electric,Manual,159569,4,7908
Ford,Fiesta,2005,3.4,Hybrid,Semi-Automatic,176203,5,6475
Mercedes,E-Class,2008,4.3,Hybrid,Automatic,47221,2,12355
Chevrolet,Impala,2003,2.9,Petrol,Semi-Automatic,254487,3,2810
Chevrolet,Equinox,2012,4.6,Petrol,Semi-Automatic,213619,5,8027
Ford,Explorer,2002,2.8,Electric,Manual,262734,3,4245
Hyundai,Tucson,2021,4.6,Hybrid,Automatic,43494,1,16630
Mercedes,GLA,2019,1.9,Hybrid,Automatic,69583,5,12808
Toyota,Camry,2014,1.4,Hybrid,Semi-Automatic,236449,4,5971
Ford,Focus,2004,2.5,Electric,Automatic,81781,3,9664
BMW,5 Series,2007,2.8,Petrol,Semi-Automatic,196469,1,5070
Toyota,Camry,2007,3.2,Hybrid,Manual,220661,3,5986
Kia,Rio,2011,2.5,Diesel,Manual,106854,2,7762
Hyundai,Sonata,2018,2.1,Hybrid,Automatic,42010,3,13259
BMW,X5,2003,5.0,Hybrid,Automatic,186907,4,8761
Mercedes,C-Class,2011,4.2,Petrol,Semi-Automatic,292078,4,5758
Ford,Focus,2022,4.1,Hybrid,Manual,166503,1,12469
Chevrolet,Equinox,2006,1.5,Petrol,Semi-Automatic,263388,3,2132
BMW,X5,2019,2.2,Petrol,Manual,87158,3,10256
BMW,X5,2018,4.4,Hybrid,Manual,210532,2,10689
Audi,A3,2021,1.8,Petrol,Manual,286696,3,6466
Chevrolet,Equinox,2017,1.6,Electric,Automatic,49991,2,13300
Honda,Accord,2017,3.9,Electric,Semi-Automatic,159408,5,11911
Honda,Accord,2011,4.8,Petrol,Semi-Automatic,167930,5,8841
Ford,Focus,2018,4.5,Hybrid,Manual,214466,3,10710
Mercedes,GLA,2016,4.2,Electric,Semi-Automatic,55500,5,13990
Kia,Sportage,2000,2.0,Petrol,Semi-Automatic,293745,2,2000
Mercedes,E-Class,2008,2.5,Electric,Manual,155908,2,7881
BMW,5 Series,2012,2.2,Petrol,Automatic,98617,1,9427
Honda,Civic,2010,3.4,Electric,Automatic,76872,5,12462
Toyota,RAV4,2020,2.7,Hybrid,Semi-Automatic,229293,2,9214
Chevrolet,Malibu,2011,3.0,Petrol,Manual,7493,5,10250
Mercedes,E-Class,2013,3.0,Electric,Semi-Automatic,152475,1,9950
Mercedes,GLA,2008,3.6,Diesel,Automatic,289881,2,5802
Hyundai,Elantra,2003,3.7,Petrol,Manual,287266,4,2954
Honda,Civic,2019,4.5,Electric,Semi-Automatic,187412,1,12551
Volkswagen,Passat,2000,2.7,Diesel,Manual,163675,4,3526
Mercedes,C-Class,2018,1.7,Electric,Semi-Automatic,128889,2,10622
Honda,CR-V,2009,5.0,Petrol,Semi-Automatic,243936,5,6921
Audi,A4,2011,2.2,Diesel,Automatic,100297,1,9094
BMW,5 Series,2000,1.9,Diesel,Manual,88570,2,4228
